"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007","P009008","P009009","P009010","P009011","P009012","P009013","P009014","P009015","P009016","P009017","P009018","P009019","P009020","P009021","P009022","P009023","P009024","P009025","P009026","P009027","P009028","P009029","P009030","P009031","P009032","P009033","P009034","P009035","P009036","P009037","P009038","P009039","P009040","P009041","P009042","P009043","P009044","P009045","P009046","P009047","P009048","P009049","P009050","P009051","P009052","P009053","P009054","P009055","P009056","P009057","P009058","P009059","P009060","P009061","P009062","P009063","P009064","P009065","P009066","P009067","P009068","P009069","P009070","P009071","P009072","P009073",
"1500000US420035152001","Block Group 1, Census Tract 5152, Allegheny County, Pennsylvania","997","18","979","946","644","268","0","33","0","1","33","32","13","3","13","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035152002","Block Group 2, Census Tract 5152, Allegheny County, Pennsylvania","1127","33","1094","1058","725","324","0","8","0","1","36","29","17","1","4","0","2","4","1","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035153001","Block Group 1, Census Tract 5153, Allegheny County, Pennsylvania","758","13","745","715","299","403","0","12","0","1","30","27","13","4","2","0","0","5","3","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035153002","Block Group 2, Census Tract 5153, Allegheny County, Pennsylvania","1113","34","1079","1034","633","376","5","17","0","3","45","43","30","4","1","0","0","8","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035154011","Block Group 1, Census Tract 5154.01, Allegheny County, Pennsylvania","919","19","900","890","656","193","0","39","0","2","10","8","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035154012","Block Group 2, Census Tract 5154.01, Allegheny County, Pennsylvania","603","26","577","557","433","112","0","8","0","4","20","18","13","3","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035154013","Block Group 3, Census Tract 5154.01, Allegheny County, Pennsylvania","744","19","725","718","673","20","0","23","0","2","7","7","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035161001","Block Group 1, Census Tract 5161, Allegheny County, Pennsylvania","1392","32","1360","1348","1260","48","1","34","0","5","12","11","5","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035162001","Block Group 1, Census Tract 5162, Allegheny County, Pennsylvania","818","30","788","774","685","62","4","22","1","0","14","13","7","2","1","2","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035162002","Block Group 2, Census Tract 5162, Allegheny County, Pennsylvania","908","22","886","867","661","174","5","25","1","1","19","18","6","1","7","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035170001","Block Group 1, Census Tract 5170, Allegheny County, Pennsylvania","650","9","641","626","512","105","5","2","0","2","15","15","10","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035170002","Block Group 2, Census Tract 5170, Allegheny County, Pennsylvania","1230","17","1213","1192","770","414","0","4","0","4","21","20","16","1","0","0","0","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035180011","Block Group 1, Census Tract 5180.01, Allegheny County, Pennsylvania","1175","19","1156","1139","1066","49","0","17","0","7","17","17","13","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035180012","Block Group 2, Census Tract 5180.01, Allegheny County, Pennsylvania","1271","9","1262","1253","1137","102","3","10","0","1","9","9","3","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035180013","Block Group 3, Census Tract 5180.01, Allegheny County, Pennsylvania","945","9","936","928","838","67","0","20","0","3","8","8","3","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035190001","Block Group 1, Census Tract 5190, Allegheny County, Pennsylvania","1025","14","1011","1004","831","136","0","36","0","1","7","7","1","0","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035190002","Block Group 2, Census Tract 5190, Allegheny County, Pennsylvania","1427","28","1399","1379","1115","225","0","38","0","1","20","18","10","1","1","0","0","3","0","0","0","2","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035190003","Block Group 3, Census Tract 5190, Allegheny County, Pennsylvania","559","12","547","546","482","54","0","6","0","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035200011","Block Group 1, Census Tract 5200.01, Allegheny County, Pennsylvania","1431","24","1407","1395","1144","184","2","64","0","1","12","11","4","0","3","1","0","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035200012","Block Group 2, Census Tract 5200.01, Allegheny County, Pennsylvania","1798","14","1784","1761","1514","197","2","42","1","5","23","21","17","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035200021","Block Group 1, Census Tract 5200.02, Allegheny County, Pennsylvania","1011","9","1002","981","843","123","1","5","0","9","21","18","9","6","1","0","0","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035200022","Block Group 2, Census Tract 5200.02, Allegheny County, Pennsylvania","1133","18","1115","1088","939","135","0","14","0","0","27","23","13","1","7","0","0","0","2","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035200023","Block Group 3, Census Tract 5200.02, Allegheny County, Pennsylvania","984","15","969","946","827","103","9","7","0","0","23","20","12","1","5","0","0","0","1","0","0","1","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035211001","Block Group 1, Census Tract 5211, Allegheny County, Pennsylvania","1051","13","1038","1036","883","89","0","59","0","5","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035211002","Block Group 2, Census Tract 5211, Allegheny County, Pennsylvania","1291","15","1276","1244","947","267","1","27","0","2","32","31","23","1","1","0","0","5","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035211003","Block Group 3, Census Tract 5211, Allegheny County, Pennsylvania","2261","44","2217","2135","1393","656","5","74","2","5","82","76","45","4","18","0","0","4","1","2","0","0","0","0","0","2","0","6","2","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035212001","Block Group 1, Census Tract 5212, Allegheny County, Pennsylvania","1901","69","1832","1764","1199","383","0","179","1","2","68","59","15","0","24","2","2","10","1","0","0","0","0","0","0","5","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035212002","Block Group 2, Census Tract 5212, Allegheny County, Pennsylvania","773","9","764","753","652","53","1","47","0","0","11","11","0","0","7","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035212003","Block Group 3, Census Tract 5212, Allegheny County, Pennsylvania","1416","10","1406","1395","1292","65","6","32","0","0","11","11","6","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213011","Block Group 1, Census Tract 5213.01, Allegheny County, Pennsylvania","815","11","804","796","600","97","0","98","0","1","8","5","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213012","Block Group 2, Census Tract 5213.01, Allegheny County, Pennsylvania","1323","37","1286","1218","841","313","0","64","0","0","68","57","41","4","3","0","1","5","0","2","0","0","0","0","0","1","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213013","Block Group 3, Census Tract 5213.01, Allegheny County, Pennsylvania","754","5","749","726","574","100","9","43","0","0","23","21","10","1","2","0","1","7","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213014","Block Group 4, Census Tract 5213.01, Allegheny County, Pennsylvania","1334","15","1319","1302","1092","116","3","87","0","4","17","15","3","1","6","0","1","0","0","0","0","1","0","0","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213021","Block Group 1, Census Tract 5213.02, Allegheny County, Pennsylvania","1402","35","1367","1322","873","260","1","182","3","3","45","42","18","3","11","2","0","2","1","0","1","0","0","0","0","4","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213022","Block Group 2, Census Tract 5213.02, Allegheny County, Pennsylvania","969","29","940","913","611","165","0","133","2","2","27","27","19","1","1","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213023","Block Group 3, Census Tract 5213.02, Allegheny County, Pennsylvania","1346","10","1336","1326","1236","36","0","50","0","4","10","7","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035213024","Block Group 4, Census Tract 5213.02, Allegheny County, Pennsylvania","661","4","657","641","573","60","3","3","0","2","16","12","7","0","2","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035214011","Block Group 1, Census Tract 5214.01, Allegheny County, Pennsylvania","1926","19","1907","1888","1677","122","0","89","0","0","19","16","10","1","3","0","0","1","0","0","0","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035214012","Block Group 2, Census Tract 5214.01, Allegheny County, Pennsylvania","932","18","914","902","834","42","1","24","1","0","12","11","3","4","1","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035214021","Block Group 1, Census Tract 5214.02, Allegheny County, Pennsylvania","1353","10","1343","1334","1112","85","0","133","0","4","9","9","2","1","0","0","0","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035214022","Block Group 2, Census Tract 5214.02, Allegheny County, Pennsylvania","1269","22","1247","1233","1037","108","0","85","0","3","14","14","10","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035214023","Block Group 3, Census Tract 5214.02, Allegheny County, Pennsylvania","1275","13","1262","1232","1059","80","2","86","1","4","30","27","8","1","16","0","0","0","1","0","0","0","0","0","1","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035215001","Block Group 1, Census Tract 5215, Allegheny County, Pennsylvania","1584","8","1576","1541","1386","68","5","81","0","1","35","30","9","3","7","0","7","3","0","0","0","0","0","0","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035215002","Block Group 2, Census Tract 5215, Allegheny County, Pennsylvania","1929","22","1907","1881","1756","69","1","54","1","0","26","20","10","1","5","3","0","0","0","1","0","0","0","0","0","0","0","6","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035215003","Block Group 3, Census Tract 5215, Allegheny County, Pennsylvania","828","7","821","812","720","60","0","30","0","2","9","9","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035220001","Block Group 1, Census Tract 5220, Allegheny County, Pennsylvania","681","10","671","649","600","44","1","3","0","1","22","22","16","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035220002","Block Group 2, Census Tract 5220, Allegheny County, Pennsylvania","1645","45","1600","1551","1319","226","2","3","0","1","49","49","33","7","4","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035220003","Block Group 3, Census Tract 5220, Allegheny County, Pennsylvania","968","10","958","944","903","38","0","3","0","0","14","13","8","2","2","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035231001","Block Group 1, Census Tract 5231, Allegheny County, Pennsylvania","1332","17","1315","1272","176","1088","1","0","0","7","43","21","9","3","0","2","0","5","0","0","2","0","0","0","0","0","0","21","18","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035231002","Block Group 2, Census Tract 5231, Allegheny County, Pennsylvania","1353","16","1337","1314","127","1172","4","1","0","10","23","15","12","0","0","0","0","1","1","0","1","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035231003","Block Group 3, Census Tract 5231, Allegheny County, Pennsylvania","757","8","749","725","66","654","2","0","0","3","24","23","8","4","0","0","0","4","7","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035231004","Block Group 4, Census Tract 5231, Allegheny County, Pennsylvania","752","7","745","717","45","667","4","0","0","1","28","22","14","1","0","0","1","0","5","0","1","0","0","0","0","0","0","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035232001","Block Group 1, Census Tract 5232, Allegheny County, Pennsylvania","1300","19","1281","1243","458","762","5","3","0","15","38","33","23","0","3","0","0","6","0","0","0","0","0","1","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035232002","Block Group 2, Census Tract 5232, Allegheny County, Pennsylvania","995","23","972","944","360","578","0","2","0","4","28","26","16","0","0","0","0","2","7","0","1","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035232003","Block Group 3, Census Tract 5232, Allegheny County, Pennsylvania","914","7","907","884","519","356","3","6","0","0","23","22","18","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035232004","Block Group 4, Census Tract 5232, Allegheny County, Pennsylvania","713","9","704","688","141","543","0","3","0","1","16","10","5","0","0","0","0","4","0","0","1","0","0","0","0","0","0","5","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035233001","Block Group 1, Census Tract 5233, Allegheny County, Pennsylvania","746","9","737","714","568","145","0","1","0","0","23","14","12","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9","7","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035233002","Block Group 2, Census Tract 5233, Allegheny County, Pennsylvania","1489","27","1462","1435","1129","289","3","14","0","0","27","24","15","4","3","0","0","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035233003","Block Group 3, Census Tract 5233, Allegheny County, Pennsylvania","631","6","625","605","299","279","0","27","0","0","20","20","9","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035233004","Block Group 4, Census Tract 5233, Allegheny County, Pennsylvania","1328","25","1303","1270","628","632","1","7","0","2","33","27","20","0","2","2","0","3","0","0","0","0","0","0","0","0","0","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035234001","Block Group 1, Census Tract 5234, Allegheny County, Pennsylvania","1368","27","1341","1314","928","367","4","11","2","2","27","26","17","3","1","0","0","2","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035234002","Block Group 2, Census Tract 5234, Allegheny County, Pennsylvania","757","0","757","735","383","339","0","12","0","1","22","19","10","0","5","0","0","1","0","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035234003","Block Group 3, Census Tract 5234, Allegheny County, Pennsylvania","677","14","663","645","455","178","5","2","0","5","18","18","7","1","2","0","0","1","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035234004","Block Group 4, Census Tract 5234, Allegheny County, Pennsylvania","576","12","564","556","422","118","0","13","0","3","8","6","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035234005","Block Group 5, Census Tract 5234, Allegheny County, Pennsylvania","987","19","968","939","537","383","1","18","0","0","29","25","12","3","2","0","2","4","2","0","0","0","0","0","0","0","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035234006","Block Group 6, Census Tract 5234, Allegheny County, Pennsylvania","602","23","579","570","359","202","0","7","0","2","9","8","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035235011","Block Group 1, Census Tract 5235.01, Allegheny County, Pennsylvania","1818","31","1787","1734","736","949","7","28","0","14","53","44","19","1","5","0","0","9","1","1","8","0","0","0","0","0","0","9","7","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035235012","Block Group 2, Census Tract 5235.01, Allegheny County, Pennsylvania","1482","11","1471","1438","798","626","2","11","0","1","33","32","20","1","3","0","1","2","1","1","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035235013","Block Group 3, Census Tract 5235.01, Allegheny County, Pennsylvania","1358","16","1342","1295","769","509","1","8","1","7","47","44","33","1","6","0","0","4","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035235021","Block Group 1, Census Tract 5235.02, Allegheny County, Pennsylvania","1539","27","1512","1475","1135","336","0","1","0","3","37","33","25","3","1","0","0","2","2","0","0","0","0","0","0","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420035236001","Block Group 1, Census Tract 5236, Allegheny County, Pennsylvania","1818","21","1797","1772","1363","378","1","26","0","4","25","23","16","2","2","0","0","0","3","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
