"year","pf_id","facility","pollutant","tons_per_yr","ghg","hap","criteria","sulfur","current","lat","lon"
2018.0,737248.0,Universal Stainless & Alloy Products,Sulfur Oxides,6.82,0,0,1,0,1,40.365268,-80.097299
2018.0,737248.0,Universal Stainless & Alloy Products,Volatile Organic Compounds,9.41,0,0,1,0,1,40.365268,-80.097299
2018.0,737249.0,University of Pittsburgh Main Campus,Ammonia,1.7,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Benzene,0.0,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Cadmium,0.0,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Carbon Dioxide,68987.99,1,0,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Carbon Monoxide,5.71,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Chromium,0.0,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Formaldehyde,0.06,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Hexane,1.05,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Hydrochloric Acid,0.44,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Hydrogen Fluoride (Hydrofluoric Acid),0.0,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Lead,0.001,0,1,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Mercury,0.0014,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Methane,1.36,1,0,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Methanol,0.01,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Naphthalene,0.0,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Nickel,0.0,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Nitrogen Oxides,11.52,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Nitrous Oxide (N2O),0.36,1,0,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,"Particulate Matter < 10 Microns, Filterable",0.25,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,"Particulate Matter < 2.5 Microns, Filterable",0.19,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,"Particulate Matter, Condensable",0.17,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Sulfur Oxides,0.55,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Toluene,0.01,0,1,0,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Volatile Organic Compounds,6.17,0,0,1,0,1,40.44278,-79.95944
2018.0,737249.0,University of Pittsburgh Main Campus,Xylenes (Isomers And Mixture),0.01,0,1,0,0,1,40.44278,-79.95944
2018.0,737250.0,Basic Carbide Corporation,Ammonia,0.01,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,Carbon Monoxide,0.15,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,Hexane,0.0,0,1,0,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,Nitrogen Oxides,0.18,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,"Particulate Matter < 10 Microns, Filterable",0.0,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,"Particulate Matter < 2.5 Microns, Filterable",0.0,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,"Particulate Matter, Condensable",0.01,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,Sulfur Oxides,0.0,0,0,1,0,1,40.2615,-79.7955
2018.0,737250.0,Basic Carbide Corporation,Volatile Organic Compounds,14.2,0,0,1,0,1,40.2615,-79.7955
2018.0,737251.0,Neville Chemical Company,"1,3-Butadiene",0.0,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Ammonia,1.09,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Benzene,0.28,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Cadmium,0.0,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Carbon Dioxide,16430.0,1,0,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Carbon Disulfide,0.0,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Carbon Monoxide,11.87,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Chromium,0.0,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Formaldehyde,0.04,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Hexane,0.25,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Methane,0.32,1,0,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Naphthalene,0.25,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Nickel,0.0,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Nitrogen Oxides,14.67,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Nitrous Oxide (N2O),0.3,1,0,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,"Particulate Matter < 10 Microns, Filterable",1.0,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,"Particulate Matter < 2.5 Microns, Filterable",0.95,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,"Particulate Matter, Condensable",0.04,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Styrene,0.68,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Sulfur Oxides,0.05,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Toluene,0.8,0,1,0,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Volatile Organic Compounds,57.67,0,0,1,0,1,40.503449,-80.099378
2018.0,737251.0,Neville Chemical Company,Xylenes (Isomers And Mixture),1.67,0,1,0,0,1,40.503449,-80.099378
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Ammonia,0.66,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Arsenic,0.0,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Benzene,0.2,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Cadmium,0.0,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Carbon Dioxide,26575.06,1,0,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Carbon Monoxide,22.06,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Chromium,0.01,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Formaldehyde,0.01,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Hexane,0.37,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Lead,0.05,0,1,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Manganese,0.01,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Methane,0.69,1,0,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Naphthalene,0.17,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Nickel,0.0,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Nitrogen Oxides,21.4,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Nitrous Oxide (N2O),0.57,1,0,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,o-Xylene,0.33,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,"Particulate Matter < 10 Microns, Filterable",24.43,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,"Particulate Matter < 2.5 Microns, Filterable",19.7,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,"Particulate Matter, Condensable",1.31,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Sulfur Oxides,0.47,0,0,1,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Toluene,0.0,0,1,0,0,1,40.57333,-80.22278
2018.0,737259.0,Libertas Copper LLC - Leetsdale,Volatile Organic Compounds,18.89,0,0,1,0,1,40.57333,-80.22278
2018.0,737260.0,Calgon Carbon Corporation,Ammonia,14.41,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Carbon Dioxide,1912.86,1,0,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Carbon Monoxide,1.39,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Hexane,0.03,0,1,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Hydrochloric Acid,0.0,0,1,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Hydrogen Fluoride (Hydrofluoric Acid),0.0,0,1,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Mercury,0.0001,0,1,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Methane,0.03,1,0,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Nitrogen Oxides,1.78,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Nitrous Oxide (N2O),0.03,1,0,0,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,"Particulate Matter < 10 Microns, Filterable",2.8,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,"Particulate Matter < 2.5 Microns, Filterable",2.8,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,"Particulate Matter, Condensable",0.09,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Sulfur Oxides,0.01,0,0,1,0,1,40.492029,-80.078444
2018.0,737260.0,Calgon Carbon Corporation,Volatile Organic Compounds,0.09,0,0,1,0,1,40.492029,-80.078444
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Ammonia,1.37,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Carbon Dioxide,51541.27,1,0,0,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Carbon Monoxide,1.59,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Formaldehyde,0.04,0,1,0,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Hexane,0.77,0,1,0,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Methane,0.99,1,0,0,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Nitrogen Oxides,35.02,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Nitrous Oxide (N2O),0.95,1,0,0,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,"Particulate Matter < 10 Microns, Filterable",0.1,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,"Particulate Matter < 2.5 Microns, Filterable",0.06,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,"Particulate Matter, Condensable",0.14,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Sulfur Oxides,0.26,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Volatile Organic Compounds,3.45,0,0,1,0,0,40.455393,-79.990415
2018.0,737263.0,RIVERBEND FOODS LLC/PGH,Xylenes (Isomers And Mixture),0.0,0,1,0,0,0,40.455393,-79.990415
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Ammonia,0.03,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Benzene,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Carbon Dioxide,954.2,1,0,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Carbon Monoxide,0.67,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Formaldehyde,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Hexane,0.01,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Methane,0.02,1,0,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,m-Xylene,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Naphthalene,0.01,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Nitrogen Oxides,0.8,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Nitrous Oxide (N2O),0.02,1,0,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,o-Xylene,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,"Particulate Matter < 10 Microns, Filterable",1.04,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,"Particulate Matter < 2.5 Microns, Filterable",0.16,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,"Particulate Matter, Condensable",0.0,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Polycyclic Organic Matter,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Styrene,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Sulfur Oxides,0.0,0,0,1,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Toluene,0.0,0,1,0,0,0,40.306794,-79.882844
2018.0,737264.0,KOPPERS INC/CLAIRTON PLT,Volatile Organic Compounds,0.07,0,0,1,0,0,40.306794,-79.882844
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Ammonia,0.04,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Benzene,0.0,0,1,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Carbon Dioxide,10373.68,1,0,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Carbon Monoxide,7.43,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Formaldehyde,0.0,0,1,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Hexane,0.15,0,1,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Methane,0.2,1,0,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Nickel,0.0,0,1,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Nitrogen Oxides,9.38,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Nitrous Oxide (N2O),0.19,1,0,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,"Particulate Matter < 10 Microns, Filterable",0.04,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,"Particulate Matter < 2.5 Microns, Filterable",0.02,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,"Particulate Matter, Condensable",0.03,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Sulfur Oxides,0.05,0,0,1,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Toluene,0.0,0,1,0,0,0,40.436111,-79.961389
2018.0,737265.0,UPMC MAGEE HOSP/MED SVC FOR WOMEN,Volatile Organic Compounds,1.05,0,0,1,0,0,40.436111,-79.961389
2018.0,737267.0,Pressure Chemical Company,Ammonia,0.02,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,Carbon Dioxide,813.0,1,0,0,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,Carbon Monoxide,0.57,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,Hexane,0.01,0,1,0,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,Nitrogen Oxides,0.68,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,"Particulate Matter < 10 Microns, Filterable",0.0,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,"Particulate Matter < 2.5 Microns, Filterable",0.0,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,"Particulate Matter, Condensable",0.0,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,Sulfur Oxides,0.0,0,0,1,0,1,40.463887,-79.968356
2018.0,737267.0,Pressure Chemical Company,Volatile Organic Compounds,1.98,0,0,1,0,1,40.463887,-79.968356
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Ammonia,0.16,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Carbon Dioxide,40703.04,1,0,0,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Carbon Monoxide,28.64,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Hexane,0.62,0,1,0,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Lead,0.0002,0,1,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Methane,0.78,1,0,0,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Nitrogen Oxides,68.88,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Nitrous Oxide (N2O),0.06,1,0,0,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter < 10 Microns, Filterable",0.06,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter < 2.5 Microns, Filterable",0.04,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)","Particulate Matter, Condensable",0.12,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Sulfur Oxides,0.21,0,0,1,0,1,40.443302,-80.003668
2018.0,737275.0,"Pittsburgh Allegheny County Thermal, LTD  (PACT)",Volatile Organic Compounds,1.87,0,0,1,0,1,40.443302,-80.003668
2018.0,737276.0,Liberty Polyglass  Pultrusions,Ammonia,0.01,0,0,1,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Carbon Dioxide,0.33,1,0,0,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Carbon Monoxide,0.32,0,0,1,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Hexane,0.01,0,1,0,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Nitrogen Oxides,0.38,0,0,1,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,"Particulate Matter < 10 Microns, Filterable",0.07,0,0,1,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Styrene,13.75,0,1,0,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Sulfur Oxides,0.0,0,0,1,0,1,40.339539,-79.898455
2018.0,737276.0,Liberty Polyglass  Pultrusions,Volatile Organic Compounds,13.84,0,0,1,0,1,40.339539,-79.898455
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Acrylonitrile,0.15,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Carbon Dioxide,43330.72,1,0,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Carbon Monoxide,0.42,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Chloroethene (vinyl chloride),0.21,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Ethylidene Dichloride (1,1-Dichloroethane)",0.1,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Hexane,0.26,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Hydrochloric Acid,1.06,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Methane,1185.24,1,0,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Methylene Chloride (Dichloromethane),0.56,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Nitrogen Oxides,3.02,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Nitrous Oxide (N2O),0.11,1,0,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter < 10 Microns, Filterable",9.09,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter < 2.5 Microns, Filterable",9.09,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,"Particulate Matter, Condensable",1.03,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Sulfur Oxides,2.27,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Tetrachloroethylene (Perchloroethylene),0.29,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Toluene,1.67,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Trichloroethylene,0.18,0,1,0,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Volatile Organic Compounds,9.5,0,0,1,0,1,40.4075,-79.79444
2018.0,737280.0,USA Waste - Monroeville Landfill Chambers,Xylenes (Isomers And Mixture),0.59,0,1,0,0,1,40.4075,-79.79444
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),"2,2,4-Trimethylpentane",0.18,0,1,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Ammonia,0.0,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Benzene,0.09,0,1,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Carbon Dioxide,1190.51,1,0,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Carbon Monoxide,3.19,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Hexane,0.36,0,1,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Methane,0.06,1,0,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Naphthalene,0.0,0,1,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Nitrogen Oxides,2.22,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Nitrous Oxide (N2O),0.01,1,0,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),"Particulate Matter < 10 Microns, Filterable",0.08,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),"Particulate Matter < 2.5 Microns, Filterable",0.07,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),"Particulate Matter, Condensable",0.05,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Sulfur Oxides,0.0,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Toluene,0.29,0,1,0,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Volatile Organic Compounds,27.76,0,0,1,0,1,40.527059,-80.18045
2018.0,737281.0,Buckeye Pipe Partners L.P (Coraopolis),Xylenes (Isomers And Mixture),0.09,0,1,0,0,1,40.527059,-80.18045
2018.0,737283.0,"Sun Refining and Marketing, Pittsburgh","2,2,4-Trimethylpentane",0.12,0,1,0,0,1,40.486583,-79.944484
2018.0,737283.0,"Sun Refining and Marketing, Pittsburgh",Benzene,0.04,0,1,0,0,1,40.486583,-79.944484
